added,collx_id,number,name,team,year,brand,set,flags,condition,front_image,back_image,market_value,asking_price,sold_for_price,location,notes
7/20/24,437544346,125,Neil Magny,,2021,Panini,2021 Panini Prizm UFC,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544346-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544346-back.jpg,4.40,3,,COCONUT SUNRISE,
7/20/24,437544347,139,Valentina Shevchenko,,2021,Panini,2021 Panini Prizm UFC,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544347-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544347-back.jpg,5.00,3,,COCONUT SUNRISE,
7/20/24,437544334,22,Colson Montgomery,Chicago White Sox,2021,Panini,2021 Panini Elite Extra Edition - Prime Numbers B Die Cut,SN114,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544334-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544334-back.jpg,0.17,5,,COCONUT SUNRISE,
7/20/24,437544335,19,Patrick Surtain II,Alabama Crimson Tide,2021,Panini,2021 Panini Chronicles Draft Picks - Red,SN149,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544335-front.jpg,,3.64,5,,COCONUT SUNRISE,
7/20/24,437544338,176,Penei Sewell,Oregon Ducks,2021,Panini,2021 Panini Legacy - Premium Edition Mini Bronze,"RC, SN100",Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544338-front.jpg,,34.74,34,,COCONUT SUNRISE,
7/20/24,437544339,ES-DAS,D'Andre Swift,Detroit Lions,2021,Donruss,2021 Donruss - Elite Series,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544339-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544339-back.jpg,1.99,4,,COCONUT SUNRISE,
7/20/24,437544329,166,Brandon Royval,,2022,Donruss,2022 Donruss UFC - Green Flood,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544329-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544329-back.jpg,0.01,2,,COCONUT SUNRISE,
7/20/24,437544330,140,Marcin Tybura,,2022,Panini,2022 Panini Prizm UFC - Hyper,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544330-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544330-back.jpg,1.40,3,,COCONUT SUNRISE,
7/20/24,437544331,MVP-TBR,Tom Brady,Tampa Bay Buccaneers,2021,Panini,2021 Panini Contenders - MVP Contenders Emerald,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544331-front.jpg,,1.50,3,,COCONUT SUNRISE,
7/20/24,437544332,145,Elijah McGuire,New York Jets,2017,,2017 Donruss Optic - Orange,"RC, SN199",Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544332-front.jpg,,1.83,6,,COCONUT SUNRISE,
7/20/24,437544320,TDT-TB,Mike Evans / Tom Brady,Tampa Bay Buccaneers,2022,Panini,2022 Panini Contenders - Touchdown Tandems Silver,SN99,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544320-front.jpg,,0.49,1,,COCONUT SUNRISE,
7/20/24,437544322,MVP-TTA,Tua Tagovailoa,Miami Dolphins,2021,Panini,2021 Panini Contenders - MVP Contenders,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544322-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544322-back.jpg,1.59,1.5,,COCONUT SUNRISE,
7/20/24,437544323,127,Quinn Priester,Pittsburgh Pirates,2023,Panini,2023 Panini Prizm - Pink Ice Prizms,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544323-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544323-back.jpg,0.79,3,,COCONUT SUNRISE,
7/20/24,437544324,29,Cassius Winston,Michigan State Spartans,2020,Prizm,2020 Panini Prizm Draft Picks Collegiate - Pink Ice,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544324-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544324-back.jpg,1.69,3,,COCONUT SUNRISE,
7/20/24,437544325,33,Charlie Batch,Detroit Lions,2000,,2000 Pacific Crown Royale,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544325-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544325-back.jpg,0.33,3,,COCONUT SUNRISE,
7/20/24,437544327,79,Gilbert Burns,,,,2022 Donruss UFC - Green Flood,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544327-front.jpg,,1.36,2,,COCONUT SUNRISE,
7/20/24,437544309,SN-22,Garrett Wilson,New York Jets,2022,Panini,2022 Panini Select - Select Numbers,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544309-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544309-back.jpg,0.99,2.5,,COCONUT SUNRISE,
7/20/24,437544311,UN-17,Josh Allen,Wyoming Cowboys,2023,Panini,2023 Panini Select Draft Picks - Unstoppable,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544311-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544311-back.jpg,0.99,2,,COCONUT SUNRISE,
7/20/24,437544312,SF-11,Breece Hall,New York Jets,2022,Select,2022 Panini Select - Select Future,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544312-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544312-back.jpg,1.22,2,,COCONUT SUNRISE,
7/20/24,437544315,F-MW,Malik Willis,Liberty Flames,2022,Panini,2022 Panini Select Draft Picks - Future,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544315-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544315-back.jpg,1.09,1,,COCONUT SUNRISE,
7/20/24,437544317,CS-WD,Trent Williams / Aaron Donald ,,2022,Panini,2022 Panini Contenders - Contenders Series Emerald,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544317-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544317-back.jpg,1.58,1,,COCONUT SUNRISE,
7/20/24,437544318,MVP-JHE,Justin Herbert,Los Angeles Chargers,2021,Panini,2021 Panini Contenders Optic - MVP Contenders,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544318-front.jpg,,1.80,1,,COCONUT SUNRISE,
7/20/24,437544298,LC-2,Breshad Perriman,Tampa Bay Buccaneers,2022,Panini,2022 Panini Absolute - Last Call,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544298-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544298-back.jpg,1.46,1.25,,COCONUT SUNRISE,
7/20/24,437544300,13,Grover Cleveland Alexander,Philadelphia Phillies,2019,Panini,2019 Panini Diamond Kings,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544300-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544300-back.jpg,0.18,1.25,,COCONUT SUNRISE,
7/20/24,437544303,GK-33,D'Wayne Eskridge,Seattle Seahawks,2021,Panini,2021 Panini Chronicles - Gridiron Kings,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544303-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544303-back.jpg,1.25,1,,COCONUT SUNRISE,
7/20/24,437544304,278,Vita Vea,Tampa Bay Buccaneers,2022,Panini,2022 Panini Prestige,,Very Good,https://storage.googleapis.com/collx-user-cards/60754-437544304-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544304-back.jpg,1.35,1.75,,COCONUT SUNRISE,
7/20/24,437544307,10,Michael Irvin,Dallas Cowboys,1998,,1998 Pacific Aurora: Championship Fever,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544307-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544307-back.jpg,0.18,2,,COCONUT SUNRISE,
7/20/24,437544287,GG-7,Baker Mayfield,Cleveland Browns,2021,Panini,2021 Panini Mosaic - Got Game?,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544287-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544287-back.jpg,1.50,1.25,,COCONUT SUNRISE,
7/20/24,437544289,TL-22,Joe Burrow,Cincinnati Bengals,2022,Panini,2022 Panini Mosaic - Thunder Lane,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544289-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544289-back.jpg,1.99,1.5,,COCONUT SUNRISE,
7/20/24,437544292,TD-13,Deebo Samuel,San Francisco 49ers,2022,Panini,2022 Panini Mosaic - Touchdown Masters,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544292-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544292-back.jpg,1.14,4.25,,COCONUT SUNRISE,
7/20/24,437544294,TD-13,Deebo Samuel,San Francisco 49ers,2022,Panini,2022 Panini Mosaic - Touchdown Masters,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544294-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544294-back.jpg,1.14,3.5,,COCONUT SUNRISE,
7/20/24,437544295,P-DL,Drake London,USC Trojans,2022,Score,2022 Score - PROtential,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544295-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544295-back.jpg,0.79,1.5,,COCONUT SUNRISE,
7/20/24,437544296,C-NH,Najee Harris,Pittsburgh Steelers,2022,Score,2022 Score - Celebration,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544296-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544296-back.jpg,0.54,1.5,,COCONUT SUNRISE,
7/20/24,437544297,LC-3,Brandon Aiyuk,San Francisco 49ers,2022,Panini,2022 Panini Absolute - Last Call,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544297-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544297-back.jpg,1.29,1.25,,COCONUT SUNRISE,
7/20/24,437544286,GG-3,Deshaun Watson,Houston Texans,2021,Panini,2021 Panini Mosaic - Got Game?,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-437544286-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-437544286-back.jpg,2.00,1.25,,COCONUT SUNRISE,
7/6/24,427684277,70,Greg Townsend,Los Angeles Raiders,1986,Topps,1986 Topps,RC,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-427684277-front.jpg,,3.68,,,Pages 1TF-TF,
7/4/24,426699148,NL10,Justin Herbert,Los Angeles Chargers,2021,Score,2021 Score - Next Level Stats,,,https://storage.googleapis.com/collx-user-cards/60754-426699148-front.jpg,,1.49,,,Coconut Sunset,
7/4/24,426698885,C-AE,Austin Ekeler,Los Angeles Chargers,2022,Score,2022 Score - Celebration Gold,,,https://storage.googleapis.com/collx-user-cards/60754-426698885-front.jpg,,0.11,,,Coconut Sunset,
7/4/24,426698814,NL7,Drew Brees,New Orleans Saints,2021,Score,2021 Score - Next Level Stats,,,https://storage.googleapis.com/collx-user-cards/60754-426698814-front.jpg,,0.68,,,Coconut Sunset,
7/4/24,426698656,433,Jason Rivers,Tennessee Titans,2008,Score,2008 Score,RC,,https://storage.googleapis.com/collx-user-cards/60754-426698656-front.jpg,,0.12,,,Coconut Sunset,
7/4/24,426698558,361,John Carlson,Seattle Seahawks,2008,Score,2008 Score,RC,,https://storage.googleapis.com/collx-user-cards/60754-426698558-front.jpg,,1.03,,,Coconut Sunset,
7/4/24,426698489,366,Jordon Dizon,Detroit Lions,2008,Score,2008 Score,RC,,https://storage.googleapis.com/collx-user-cards/60754-426698489-front.jpg,,0.12,,,Coconut Sunset,
7/4/24,426698388,355,Channing Tindall,Miami Dolphins,2022,Score,2022 Score - Gold,RC,,https://storage.googleapis.com/collx-user-cards/60754-426698388-front.jpg,,2.12,,,Coconut Sunset,
7/4/24,426697901,251,Terry McLaurin,Washington Commanders,2022,Score,2022 Score - Gold,,,https://storage.googleapis.com/collx-user-cards/60754-426697901-front.jpg,,2.60,,,Coconut Sunset,
7/4/24,426697624,301,Torrey Smith,Baltimore Ravens,2013,Score,2013 Score,,,https://storage.googleapis.com/collx-user-cards/60754-426697624-front.jpg,,1.00,,,Coconut Sunset,
7/4/24,426697570,313,Justin Blackmon,Jacksonville Jaguars,2013,Score,2013 Score,,,https://storage.googleapis.com/collx-user-cards/60754-426697570-front.jpg,,1.00,,,Coconut Sunset,
7/4/24,426697489,302,C.J. Spiller,Buffalo Bills,2013,Score,2013 Score,,,https://storage.googleapis.com/collx-user-cards/60754-426697489-front.jpg,,1.00,,,Coconut Sunset,
7/4/24,426697420,268,Matt Ryan,Atlanta Falcons,2013,Score,2013 Score,,,https://storage.googleapis.com/collx-user-cards/60754-426697420-front.jpg,,1.00,,,Coconut Sunset,
7/4/24,426697325,281,Maurice Jones-Drew,Jacksonville Jaguars,2013,Score,2013 Score,,,https://storage.googleapis.com/collx-user-cards/60754-426697325-front.jpg,,0.62,,,Coconut Sunset,
7/4/24,426697099,ST3,DK Metcalf,Seattle Seahawks,2021,Score,2021 Score - Score Team,,,https://storage.googleapis.com/collx-user-cards/60754-426697099-front.jpg,,2.00,,,Coconut Sunset,
7/4/24,426696093,344,"Craig ""Buster"" Davis",San Diego Chargers,2007,Score,2007 Score,RC,,https://storage.googleapis.com/collx-user-cards/60754-426696093-front.jpg,,0.70,,,Coconut Sunset,
7/4/24,426696020,173,Eli Manning,New York Giants,2019,Score,2019 Score,,,https://storage.googleapis.com/collx-user-cards/60754-426696020-front.jpg,,9.99,,,Coconut Sunset,
7/4/24,426695931,106,Ameer Abdullah,Detroit Lions,2018,Score,2018 Score - Gold,,,https://storage.googleapis.com/collx-user-cards/60754-426695931-front.jpg,,3.29,,,Coconut Sunset,
7/4/24,426695850,64,A.J. Green,Cincinnati Bengals,2018,Score,2018 Score - Scorecard,,,https://storage.googleapis.com/collx-user-cards/60754-426695850-front.jpg,,0.39,,,Coconut Sunset,
6/23/24,418541723,BC-4,Tony Gwynn,San Diego Padres,1990,Donruss,1990 Donruss - Bonus MVP's,,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-418541723-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-418541723-back.jpg,1.35,,,Coconut Sunset,
6/23/24,418540291,U55,J.J. Stokes,San Francisco 49ers,1995,,1995 Collector's Choice Update - Silver,,,https://storage.googleapis.com/collx-user-cards/60754-418540291-front.jpg,,0.11,,,,
6/23/24,418538331,398,Julio Franco,Cleveland Indians,1989,Topps,1989 Topps,"LL, AS",Excellent,https://storage.googleapis.com/collx-user-cards/60754-418538331-front.jpg,,3.99,3,,,
6/23/24,418537351,598b,Sam Horn,Baltimore Orioles,1991,Topps,1991 Topps,,,https://storage.googleapis.com/collx-user-cards/60754-418537351-front.jpg,,0.05,,,,
6/23/24,418535739,163,Tony Gwynn,San Diego Padres,1998,Upper Deck,1998 SPx Finite - Spectrum,SN1750,Excellent,https://storage.googleapis.com/collx-user-cards/60754-418535739-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-418535739-back.jpg,,9,,,0990/1750
6/23/24,418535563,10,Muggsy Bogues,Charlotte Hornets,1991,,1991 Hoops 100 Superstars,,,https://storage.googleapis.com/collx-user-cards/60754-418535563-front.jpg,,1.25,,,,
6/23/24,418532705,222,Frank Lewis,Buffalo Bills,1982,Topps,1982 Topps Stickers,,,https://storage.googleapis.com/collx-user-cards/60754-418532705-front.jpg,,0.12,,,,
6/23/24,418532631,144,Lawrence Taylor,New York Giants,1982,Topps,1982 Topps Stickers,,,https://storage.googleapis.com/collx-user-cards/60754-418532631-front.jpg,,3.15,3.15,,,
6/23/24,418532583,6,1981 NFC Championship,,1982,Topps,1982 Topps Stickers,,,https://storage.googleapis.com/collx-user-cards/60754-418532583-front.jpg,,0.12,,,,
6/23/24,418532517,258,Travis Curtis,Phoenix Cardinals,1988,Topps,1988 Topps,RC,,https://storage.googleapis.com/collx-user-cards/60754-418532517-front.jpg,,0.27,,,,
6/23/24,418528808,53,Jerry Rice,San Francisco 49ers,1992,,1992 Pro Line Mobil,,Mint,https://storage.googleapis.com/collx-user-cards/60754-418528808-front.jpg,,0.27,250,,,
6/23/24,418528070,209,Peerless Price,Buffalo Bills,1999,Upper Deck,1999 Upper Deck Encore,RC,Mint,https://storage.googleapis.com/collx-user-cards/60754-418528070-front.jpg,,1.88,5,,,
6/23/24,418527364,SA-FLF,Feleipe Franks,Arkansas Razorbacks,2021,Panini,2021 Panini Chronicles Draft Picks - Score Rookie Autographs,AU,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-418527364-front.jpg,,1.52,2.5,,,
6/23/24,418525944,251,Tony Gwynn,San Diego Padres,1984,Topps,1984 Topps,AU,Excellent,https://storage.googleapis.com/collx-user-cards/60754-418525944-front.jpg,,1.96,325,,,Autographed
6/22/24,418161792,125,Bubba McDowell,Houston Oilers,1993,,1993 Pro Set Power,,,https://storage.googleapis.com/collx-user-cards/60754-418161792-front.jpg,,0.05,,,,
6/22/24,418160052,28,Mike Devereaux,Baltimore Orioles,1993,Topps,1993 Topps - Black Gold,,Excellent,https://storage.googleapis.com/collx-user-cards/60754-418160052-front.jpg,,1.79,5,,,
6/22/24,418157368,106,Jack Flaherty,St. Louis Cardinals,2021,Topps,2021 Topps Gallery - Private Issue,SN250,Mint,https://storage.googleapis.com/collx-user-cards/60754-418157368-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-418157368-back.jpg,5.55,,,,
6/22/24,418156748,US237,Will Craig,Pittsburgh Pirates,2021,Topps,2021 Topps Update - Gold,SN2021,,https://storage.googleapis.com/collx-user-cards/60754-418156748-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-418156748-back.jpg,0.68,,,,
6/22/24,418155322,15,Tony Gwynn / Bob Abreu,,1997,Donruss,1997 Donruss - Franchise Features,SN3000,,https://storage.googleapis.com/collx-user-cards/60754-418155322-front.jpg,,,,,,
6/22/24,418152630,6a,Dead Ted,,2003,,,,,https://storage.googleapis.com/collx-user-cards/60754-418152630-front.jpg,,,,,,
6/22/24,418150282,5a,Corroded Carl Foil sticker,,2003,,,,,https://storage.googleapis.com/collx-user-cards/60754-418150282-front.jpg,,,,,,
6/22/24,418149659,216,Matt Leinart,Arizona Cardinals,2006,Upper Deck,2006 Upper Deck,RC,,https://storage.googleapis.com/collx-user-cards/60754-418149659-front.jpg,,1.99,3.25,,,
6/22/24,418148781,28,Chuck Bednarik,Philadelphia Eagles,1994,Topps,1994 Topps Archives 1956,,,https://storage.googleapis.com/collx-user-cards/60754-418148781-front.jpg,,3.00,,,,
6/22/24,418146512,19b,Crawlin’ Rollin Foil Sticker,,2003,,,,,https://storage.googleapis.com/collx-user-cards/60754-418146512-front.jpg,,,,,,
6/22/24,418146463,F20a,Bratty Maddy,,2004,Topps,2004 Topps Garbage Pail Kids All-New Series 2 - New Series 2 - Foil Stickers,,,https://storage.googleapis.com/collx-user-cards/60754-418146463-front.jpg,,,,,,
6/22/24,418145201,18,Peter Boulware,Baltimore Ravens,1999,,1999 Pacific Paramount - HoloSilver,SN99,,https://storage.googleapis.com/collx-user-cards/60754-418145201-front.jpg,,1.07,,,,
6/22/24,418143633,41,Darren Waller,Las Vegas Raiders,2021,Panini,2021 Panini Legacy - Red,SN299,,https://storage.googleapis.com/collx-user-cards/60754-418143633-front.jpg,,1.61,,,,
6/22/24,418142814,59,Greg Vaughn,Cincinnati Reds,1999,,1999 Flair Showcase - Flair Showcase Row 1 (Showcase),SN3000,,https://storage.googleapis.com/collx-user-cards/60754-418142814-front.jpg,,0.86,,,,
6/22/24,418140064,LC9,Ted Williams,Boston Red Sox,1993,,1993 Ted Williams: Gene Locklear Collection,,,https://storage.googleapis.com/collx-user-cards/60754-418140064-front.jpg,,4.00,5,,,
6/22/24,418139415,38,Tony Gwynn,San Diego Padres,1994,Donruss,1994 Donruss - Elite Series,SN10000,Excellent,https://storage.googleapis.com/collx-user-cards/60754-418139415-front.jpg,https://storage.googleapis.com/collx-user-cards/60754-418139415-back.jpg,6.49,5,,,
6/22/24,418138748,53,Ricky Williams,Miami Dolphins,2009,,2009 Donruss Classics,,,https://storage.googleapis.com/collx-user-cards/60754-418138748-front.jpg,,1.29,2,,,
6/22/24,418138047,35,Sammy Sosa,Chicago Cubs,1995,,1995 SP,,,https://storage.googleapis.com/collx-user-cards/60754-418138047-front.jpg,,0.99,1,,,
6/22/24,418137933,39,Steve Avery,Atlanta Braves,1990,Donruss,1990 Donruss,,,https://storage.googleapis.com/collx-user-cards/60754-418137933-front.jpg,,0.05,1,,,
6/22/24,418134105,337,William Moore,Atlanta Falcons,2013,Topps,2013 Topps - Gold,SN2013,Near Mint,https://storage.googleapis.com/collx-user-cards/60754-418134105-front.jpg,,0.55,15,,,
